Center Name,Incident ID,Closed,Completed,Alert,Q1,Q2,Q3,Q4,Q5,Resolution,Comments,Contact Me
CCS Help Centre,171401,1/28/2013,,FALSE,,,,,,,,
Library IT Help Desk,171405,1/28/2013,,FALSE,,,,,,,,
Library IT Help Desk,171413,1/28/2013,,FALSE,,,,,,,,
Library IT Help Desk,171414,1/28/2013,,FALSE,,,,,,,,
Library IT Help Desk,171416,1/28/2013,,FALSE,,,,,,,,
Library IT Help Desk,171417,1/28/2013,,FALSE,,,,,,,,
Library IT Help Desk,171409,1/28/2013,,FALSE,,,,,,,,
Library IT Help Desk,171410,1/28/2013,,FALSE,,,,,,,,
Library IT Help Desk,171419,1/28/2013,1/30/2013 23:38:10,FALSE,4,4,5,4,4,TRUE,,FALSE
Library IT Help Desk,171325,1/27/2013,,FALSE,,,,,,,,
Library IT Help Desk,171323,1/26/2013,,FALSE,,,,,,,,
CCS Help Centre,171273,1/25/2013,,FALSE,,,,,,,,
CCS Help Centre,171274,1/25/2013,,FALSE,,,,,,,,
Library IT Help Desk,171276,1/25/2013,,FALSE,,,,,,,,
CCS Help Centre,171278,1/25/2013,,FALSE,,,,,,,,
CCS Help Centre,171280,1/25/2013,2/7/2013 7:56:31,TRUE,5,1,3,3,2,FALSE,,FALSE
Library IT Help Desk,170759,1/25/2013,,FALSE,,,,,,,,
CCS Help Centre,171295,1/25/2013,,FALSE,,,,,,,,
CCS Help Centre,171297,1/25/2013,1/26/2013 10:35:14,FALSE,5,5,5,5,5,TRUE,,FALSE
Library IT Help Desk,171304,1/25/2013,,FALSE,,,,,,,,
CCS Help Centre,171300,1/25/2013,,FALSE,,,,,,,,
Library IT Help Desk,171308,1/25/2013,,FALSE,,,,,,,,
Library IT Help Desk,171309,1/25/2013,,FALSE,,,,,,,,
Library IT Help Desk,171311,1/25/2013,,FALSE,,,,,,,,
CCS Help Centre,171149,1/24/2013,,FALSE,,,,,,,,
CCS Help Centre,171153,1/24/2013,,FALSE,,,,,,,,
CCS Help Centre,171151,1/24/2013,,FALSE,,,,,,,,
CCS Help Centre,171109,1/24/2013,,FALSE,,,,,,,,
CCS Help Centre,171144,1/24/2013,,FALSE,,,,,,,,
CCS Help Centre,171140,1/24/2013,,FALSE,,,,,,,,
CCS Help Centre,171137,1/24/2013,1/24/2013 20:10:16,TRUE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,171143,1/24/2013,,FALSE,,,,,,,,
CCS Help Centre,171146,1/24/2013,,FALSE,,,,,,,,
CCS Help Centre,171097,1/24/2013,,FALSE,,,,,,,,
CCS Help Centre,171159,1/24/2013,,FALSE,,,,,,,,
CCS Help Centre,171021,1/24/2013,,FALSE,,,,,,,,
Library IT Help Desk,171203,1/24/2013,1/28/2013 17:21:12,FALSE,5,4,4,5,5,TRUE,,FALSE
CCS Help Centre,171210,1/24/2013,,FALSE,,,,,,,,
CCS Help Centre,171212,1/24/2013,1/24/2013 12:29:24,TRUE,5,5,5,5,5,TRUE,Excellent service for today.,TRUE
Library IT Help Desk,171233,1/24/2013,,FALSE,,,,,,,,
Library IT Help Desk,171250,1/24/2013,,FALSE,,,,,,,,
CCS Help Centre,170958,1/23/2013,,FALSE,,,,,,,,
CCS Help Centre,171068,1/23/2013,,FALSE,,,,,,,,
CCS Help Centre,170422,1/23/2013,,FALSE,,,,,,,,
Library IT Help Desk,171072,1/23/2013,1/23/2013 9:37:13,FALSE,4,5,4,5,5,TRUE,,FALSE
CCS Help Centre,171078,1/23/2013,,FALSE,,,,,,,,
CCS Help Centre,171082,1/23/2013,,FALSE,,,,,,,,
CCS Help Centre,171085,1/23/2013,,FALSE,,,,,,,,
Library IT Help Desk,171089,1/23/2013,,FALSE,,,,,,,,
CCS Help Centre,171103,1/23/2013,,FALSE,,,,,,,,
CCS Help Centre,171123,1/23/2013,,FALSE,,,,,,,,
Library IT Help Desk,171129,1/23/2013,,FALSE,,,,,,,,
Library IT Help Desk,171134,1/23/2013,,FALSE,,,,,,,,
Library IT Help Desk,171127,1/23/2013,,FALSE,,,,,,,,
Library IT Help Desk,171132,1/23/2013,1/23/2013 19:01:46,FALSE,5,5,5,5,5,TRUE,,FALSE
Library IT Help Desk,171136,1/23/2013,,FALSE,,,,,,,,
CCS Help Centre,170953,1/22/2013,,FALSE,,,,,,,,
CCS Help Centre,170803,1/22/2013,,FALSE,,,,,,,,
CCS Help Centre,171003,1/22/2013,,FALSE,,,,,,,,
Library IT Help Desk,171014,1/22/2013,,FALSE,,,,,,,,
CCS Help Centre,171017,1/22/2013,1/22/2013 11:32:21,TRUE,5,5,5,5,5,TRUE,,FALSE
Library IT Help Desk,171029,1/22/2013,,FALSE,,,,,,,,
Library IT Help Desk,171022,1/22/2013,,FALSE,,,,,,,,
CCS Help Centre,171039,1/22/2013,,FALSE,,,,,,,,
CCS Help Centre,170874,1/21/2013,,FALSE,,,,,,,,
CCS Help Centre,170876,1/21/2013,,FALSE,,,,,,,,
CCS Help Centre,170890,1/21/2013,,FALSE,,,,,,,,
CCS Help Centre,170898,1/21/2013,,FALSE,,,,,,,,
CCS Help Centre,170897,1/21/2013,,FALSE,,,,,,,,
Library IT Help Desk,170907,1/21/2013,,FALSE,,,,,,,,
Library IT Help Desk,170908,1/21/2013,1/21/2013 13:34:01,TRUE,5,5,5,5,5,TRUE,The gentleman who helped was very respectful of my time and my needs.,FALSE
CCS Help Centre,170914,1/21/2013,,FALSE,,,,,,,,
Library IT Help Desk,170915,1/21/2013,,FALSE,,,,,,,,
Library IT Help Desk,170919,1/21/2013,,FALSE,,,,,,,,
Library IT Help Desk,170924,1/21/2013,,FALSE,,,,,,,,
CCS Help Centre,170927,1/21/2013,,FALSE,,,,,,,,
CCS Help Centre,170930,1/21/2013,,FALSE,,,,,,,,
CCS Help Centre,170938,1/21/2013,,FALSE,,,,,,,,
CCS Help Centre,170955,1/21/2013,,FALSE,,,,,,,,
Library IT Help Desk,170961,1/21/2013,,FALSE,,,,,,,,
Library IT Help Desk,170964,1/21/2013,,FALSE,,,,,,,,
Library IT Help Desk,170965,1/21/2013,,FALSE,,,,,,,,
Library IT Help Desk,170966,1/21/2013,,FALSE,,,,,,,,
Library IT Help Desk,170951,1/21/2013,,FALSE,,,,,,,,
Library IT Help Desk,170967,1/21/2013,1/22/2013 21:28:16,FALSE,4,4,3,3,3,TRUE,,FALSE
Library IT Help Desk,170968,1/21/2013,1/23/2013 19:51:03,FALSE,5,5,5,5,5,,,FALSE
Library IT Help Desk,170866,1/20/2013,,FALSE,,,,,,,,
Library IT Help Desk,170861,1/20/2013,,FALSE,,,,,,,,
Library IT Help Desk,170862,1/20/2013,,FALSE,,,,,,,,
Library IT Help Desk,170863,1/20/2013,,FALSE,,,,,,,,
Library IT Help Desk,170868,1/20/2013,,FALSE,,,,,,,,
Library IT Help Desk,170869,1/20/2013,,FALSE,,,,,,,,
Library IT Help Desk,170860,1/20/2013,,FALSE,,,,,,,,
Library IT Help Desk,170871,1/20/2013,1/21/2013 8:45:30,FALSE,3,4,4,4,4,TRUE,,FALSE
Library IT Help Desk,170853,1/19/2013,,FALSE,,,,,,,,
CCS Help Centre,170856,1/19/2013,,FALSE,,,,,,,,
CCS Help Centre,170786,1/18/2013,,FALSE,,,,,,,,
CCS Help Centre,170787,1/18/2013,1/18/2013 7:47:31,TRUE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,170794,1/18/2013,,FALSE,,,,,,,,
Library IT Help Desk,170796,1/18/2013,,FALSE,,,,,,,,
CCS Help Centre,170812,1/18/2013,,FALSE,,,,,,,,
CCS Help Centre,170818,1/18/2013,,FALSE,,,,,,,,
Library IT Help Desk,170820,1/18/2013,,FALSE,,,,,,,,
CCS Help Centre,170821,1/18/2013,1/18/2013 19:11:43,TRUE,4,4,2,2,2,FALSE,This problem has not been resolved.,FALSE
Library IT Help Desk,170826,1/18/2013,,FALSE,,,,,,,,
CCS Help Centre,170829,1/18/2013,,FALSE,,,,,,,,
CCS Help Centre,170834,1/18/2013,1/18/2013 14:17:57,TRUE,5,4,5,5,5,FALSE,the problem didn't correct but I do not believe it was something that CCS could correct.,FALSE
Library IT Help Desk,170832,1/18/2013,,FALSE,,,,,,,,
CCS Help Centre,170837,1/18/2013,1/18/2013 14:40:24,FALSE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,170843,1/18/2013,1/18/2013 14:54:57,FALSE,3,5,5,5,5,TRUE,,FALSE
Library IT Help Desk,170840,1/18/2013,,FALSE,,,,,,,,
Library IT Help Desk,170846,1/18/2013,,FALSE,,,,,,,,
Library IT Help Desk,170847,1/18/2013,,FALSE,,,,,,,,
CCS Help Centre,170679,1/17/2013,1/17/2013 8:13:18,FALSE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,170692,1/17/2013,,FALSE,,,,,,,,
CCS Help Centre,170680,1/17/2013,,FALSE,,,,,,,,
CCS Help Centre,170699,1/17/2013,,FALSE,,,,,,,,
CCS Help Centre,170689,1/17/2013,,FALSE,,,,,,,,
CCS Help Centre,170624,1/17/2013,,FALSE,,,,,,,,
CCS Help Centre,170559,1/17/2013,1/17/2013 7:45:27,TRUE,4,3,4,3,3,FALSE,Need to able to bring in associates to solve issue on the spot.,FALSE
CCS Help Centre,170532,1/17/2013,1/17/2013 10:15:25,TRUE,5,NA,NA,NA,2,FALSE,,TRUE
CCS Help Centre,170700,1/17/2013,1/17/2013 7:47:09,FALSE,5,5,5,5,4,TRUE,,FALSE
CCS Help Centre,170556,1/17/2013,,FALSE,,,,,,,,
CCS Help Centre,170552,1/17/2013,1/17/2013 9:04:02,TRUE,2,4,3,3,3,TRUE,,FALSE
CCS Help Centre,170118,1/17/2013,,FALSE,,,,,,,,
CCS Help Centre,169585,1/17/2013,,FALSE,,,,,,,,
CCS Help Centre,170374,1/17/2013,,FALSE,,,,,,,,
Library IT Help Desk,170719,1/17/2013,1/21/2013 7:16:58,FALSE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,170720,1/17/2013,,FALSE,,,,,,,,
Library IT Help Desk,170735,1/17/2013,1/17/2013 10:34:37,TRUE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,170748,1/17/2013,1/20/2013 21:55:38,TRUE,5,5,5,5,5,TRUE,"The problem was fixed immediately with the analyst's help, but continues to return.",FALSE
CCS Help Centre,170747,1/17/2013,,FALSE,,,,,,,,
CCS Help Centre,170752,1/17/2013,1/17/2013 17:18:34,FALSE,5,4,5,4,4,TRUE,,FALSE
Library IT Help Desk,170754,1/17/2013,,FALSE,,,,,,,,
CCS Help Centre,170741,1/17/2013,1/18/2013 14:25:26,FALSE,5,5,5,5,5,TRUE,,FALSE
Library IT Help Desk,170694,1/17/2013,,FALSE,,,,,,,,
Library IT Help Desk,170614,1/16/2013,1/16/2013 8:05:48,FALSE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,170635,1/16/2013,,FALSE,,,,,,,,
Library IT Help Desk,170631,1/16/2013,,FALSE,,,,,,,,
Library IT Help Desk,170638,1/16/2013,,FALSE,,,,,,,,
CCS Help Centre,170649,1/16/2013,,FALSE,,,,,,,,
Library IT Help Desk,170650,1/16/2013,,FALSE,,,,,,,,
Library IT Help Desk,170619,1/16/2013,,FALSE,,,,,,,,
CCS Help Centre,170675,1/16/2013,,FALSE,,,,,,,,
Library IT Help Desk,170685,1/16/2013,,FALSE,,,,,,,,
Library IT Help Desk,170684,1/16/2013,,FALSE,,,,,,,,
Library IT Help Desk,170690,1/16/2013,,FALSE,,,,,,,,
Library IT Help Desk,170542,1/15/2013,1/15/2013 9:25:40,FALSE,5,5,5,5,5,TRUE,,FALSE
Library IT Help Desk,170544,1/15/2013,,FALSE,,,,,,,,
CCS Help Centre,170500,1/15/2013,,FALSE,,,,,,,,
CCS Help Centre,170550,1/15/2013,,FALSE,,,,,,,,
CCS Help Centre,170557,1/15/2013,1/15/2013 14:05:01,FALSE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,170565,1/15/2013,,FALSE,,,,,,,,
Library IT Help Desk,170568,1/15/2013,,FALSE,,,,,,,,
Library IT Help Desk,170571,1/15/2013,1/15/2013 11:33:02,FALSE,4,4,5,4,4,TRUE,,FALSE
Library IT Help Desk,170574,1/15/2013,1/15/2013 19:04:38,FALSE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,170580,1/15/2013,,FALSE,,,,,,,,
Library IT Help Desk,170596,1/15/2013,,FALSE,,,,,,,,
CCS Help Centre,170597,1/15/2013,,FALSE,,,,,,,,
CCS Help Centre,170378,1/14/2013,,FALSE,,,,,,,,
CCS Help Centre,170409,1/14/2013,,FALSE,,,,,,,,
CCS Help Centre,125591,1/14/2013,,FALSE,,,,,,,,
CCS Help Centre,170294,1/14/2013,,FALSE,,,,,,,,
CCS Help Centre,170416,1/14/2013,,FALSE,,,,,,,,
CCS Help Centre,170380,1/14/2013,1/14/2013 20:38:48,TRUE,5,4,4,2,2,FALSE,,TRUE
CCS Help Centre,170424,1/14/2013,,FALSE,,,,,,,,
CCS Help Centre,170426,1/14/2013,,FALSE,,,,,,,,
Library IT Help Desk,170433,1/14/2013,,FALSE,,,,,,,,
Library IT Help Desk,170441,1/14/2013,,FALSE,,,,,,,,
Library IT Help Desk,170439,1/14/2013,1/16/2013 11:46:06,FALSE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,170445,1/14/2013,,FALSE,,,,,,,,
CCS Help Centre,170443,1/14/2013,1/14/2013 11:01:55,FALSE,5,5,5,5,5,TRUE,,FALSE
Library IT Help Desk,170449,1/14/2013,,FALSE,,,,,,,,
CCS Help Centre,170450,1/14/2013,1/14/2013 12:38:06,TRUE,5,5,5,4,5,TRUE,Analyst was very helpful but I had some difficulty understanding some of the instructions as I am not very computer literate,FALSE
Library IT Help Desk,170059,1/14/2013,,FALSE,,,,,,,,
CCS Help Centre,170290,1/14/2013,,FALSE,,,,,,,,
CCS Help Centre,170430,1/14/2013,,FALSE,,,,,,,,
Library IT Help Desk,170456,1/14/2013,,FALSE,,,,,,,,
CCS Help Centre,170423,1/14/2013,,FALSE,,,,,,,,
Library IT Help Desk,170459,1/14/2013,,FALSE,,,,,,,,
Library IT Help Desk,170464,1/14/2013,,FALSE,,,,,,,,
CCS Help Centre,170468,1/14/2013,,FALSE,,,,,,,,
Library IT Help Desk,170473,1/14/2013,,FALSE,,,,,,,,
CCS Help Centre,170491,1/14/2013,,FALSE,,,,,,,,
CCS Help Centre,170501,1/14/2013,,FALSE,,,,,,,,
CCS Help Centre,170483,1/14/2013,,FALSE,,,,,,,,
CCS Help Centre,170512,1/14/2013,,FALSE,,,,,,,,
Library IT Help Desk,170502,1/14/2013,,FALSE,,,,,,,,
CCS Help Centre,170389,1/13/2013,,FALSE,,,,,,,,
CCS Help Centre,170386,1/13/2013,,FALSE,,,,,,,,
CCS Help Centre,170321,1/11/2013,,FALSE,,,,,,,,
CCS Help Centre,169994,1/11/2013,,FALSE,,,,,,,,
CCS Help Centre,141870,1/11/2013,,FALSE,,,,,,,,
Library IT Help Desk,170319,1/11/2013,,FALSE,,,,,,,,
CCS Help Centre,170322,1/11/2013,,FALSE,,,,,,,,
CCS Help Centre,170338,1/11/2013,,FALSE,,,,,,,,
Library IT Help Desk,170342,1/11/2013,,FALSE,,,,,,,,
CCS Help Centre,170344,1/11/2013,,FALSE,,,,,,,,
CCS Help Centre,170351,1/11/2013,,FALSE,,,,,,,,
Library IT Help Desk,170356,1/11/2013,,FALSE,,,,,,,,
CCS Help Centre,170357,1/11/2013,,FALSE,,,,,,,,
CCS Help Centre,170360,1/11/2013,,FALSE,,,,,,,,
CCS Help Centre,170361,1/11/2013,,FALSE,,,,,,,,
CCS Help Centre,170363,1/11/2013,1/12/2013 16:30:25,FALSE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,170369,1/11/2013,,FALSE,,,,,,,,
CCS Help Centre,170370,1/11/2013,,FALSE,,,,,,,,
CCS Help Centre,170373,1/11/2013,,FALSE,,,,,,,,
CCS Help Centre,170372,1/11/2013,,FALSE,,,,,,,,
CCS Help Centre,170236,1/10/2013,,FALSE,,,,,,,,
CCS Help Centre,170252,1/10/2013,,FALSE,,,,,,,,
CCS Help Centre,170256,1/10/2013,,FALSE,,,,,,,,
CCS Help Centre,168878,1/10/2013,,FALSE,,,,,,,,
Library IT Help Desk,170201,1/10/2013,,FALSE,,,,,,,,
Library IT Help Desk,170263,1/10/2013,1/11/2013 8:42:42,FALSE,5,5,5,5,5,TRUE,,FALSE
Library IT Help Desk,170244,1/10/2013,,FALSE,,,,,,,,
Library IT Help Desk,170277,1/10/2013,,FALSE,,,,,,,,
CCS Help Centre,170279,1/10/2013,1/10/2013 15:37:00,FALSE,5,5,4,5,5,TRUE,,FALSE
CCS Help Centre,170297,1/10/2013,,FALSE,,,,,,,,
CCS Help Centre,170304,1/10/2013,,FALSE,,,,,,,,
Library IT Help Desk,170269,1/10/2013,1/10/2013 14:47:14,TRUE,5,5,5,5,5,TRUE,Thanks for the help!,FALSE
CCS Help Centre,169610,1/10/2013,,FALSE,,,,,,,,
Library IT Help Desk,170318,1/10/2013,,FALSE,,,,,,,,
CCS Help Centre,170114,1/9/2013,,FALSE,,,,,,,,
CCS Help Centre,170117,1/9/2013,,FALSE,,,,,,,,
CCS Help Centre,170121,1/9/2013,,FALSE,,,,,,,,
Library IT Help Desk,170126,1/9/2013,,FALSE,,,,,,,,
Library IT Help Desk,170151,1/9/2013,1/9/2013 12:11:20,TRUE,5,5,5,5,5,TRUE,thankyou!,FALSE
CCS Help Centre,170162,1/9/2013,,FALSE,,,,,,,,
CCS Help Centre,170167,1/9/2013,,FALSE,,,,,,,,
CCS Help Centre,170160,1/9/2013,,FALSE,,,,,,,,
Library IT Help Desk,170169,1/9/2013,1/9/2013 9:29:32,FALSE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,170165,1/9/2013,,FALSE,,,,,,,,
CCS Help Centre,170179,1/9/2013,,FALSE,,,,,,,,
Library IT Help Desk,170181,1/9/2013,,FALSE,,,,,,,,
CCS Help Centre,170191,1/9/2013,,FALSE,,,,,,,,
CCS Help Centre,170194,1/9/2013,,FALSE,,,,,,,,
Library IT Help Desk,170203,1/9/2013,1/9/2013 16:43:03,FALSE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,170194,1/9/2013,,FALSE,,,,,,,,
CCS Help Centre,170224,1/9/2013,,FALSE,,,,,,,,
CCS Help Centre,170232,1/9/2013,,FALSE,,,,,,,,
CCS Help Centre,170008,1/8/2013,1/8/2013 7:07:52,TRUE,5,5,5,5,5,TRUE,quick and eassy,FALSE
CCS Help Centre,170026,1/8/2013,1/8/2013 8:42:50,FALSE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,170033,1/8/2013,,FALSE,,,,,,,,
Library IT Help Desk,167409,1/8/2013,,FALSE,,,,,,,,
CCS Help Centre,170044,1/8/2013,1/8/2013 12:50:03,FALSE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,170047,1/8/2013,,FALSE,,,,,,,,
CCS Help Centre,170052,1/8/2013,1/8/2013 10:38:34,FALSE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,170053,1/8/2013,,FALSE,,,,,,,,
CCS Help Centre,170057,1/8/2013,,FALSE,,,,,,,,
Library IT Help Desk,170058,1/8/2013,,FALSE,,,,,,,,
CCS Help Centre,170061,1/8/2013,,FALSE,,,,,,,,
Library IT Help Desk,170071,1/8/2013,,FALSE,,,,,,,,
Library IT Help Desk,170073,1/8/2013,,FALSE,,,,,,,,
CCS Help Centre,170087,1/8/2013,,FALSE,,,,,,,,
CCS Help Centre,170085,1/8/2013,,FALSE,,,,,,,,
CCS Help Centre,170102,1/8/2013,1/8/2013 15:06:53,FALSE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,170103,1/8/2013,,FALSE,,,,,,,,
CCS Help Centre,169872,1/7/2013,,FALSE,,,,,,,,
CCS Help Centre,169846,1/7/2013,1/7/2013 8:42:51,FALSE,NA,NA,NA,NA,3,,,FALSE
CCS Help Centre,169847,1/7/2013,1/7/2013 9:51:02,TRUE,5,3,5,5,4,TRUE,"password recovered, but access to open learning doesn't seem to give me access to Central Login/WebAdvisor",FALSE
CCS Help Centre,169856,1/7/2013,,FALSE,,,,,,,,
Library IT Help Desk,169883,1/7/2013,,FALSE,,,,,,,,
CCS Help Centre,169861,1/7/2013,1/8/2013 15:26:23,FALSE,5,5,NA,5,5,TRUE,,FALSE
CCS Help Centre,168788,1/7/2013,,FALSE,,,,,,,,
CCS Help Centre,169894,1/7/2013,1/14/2013 7:35:32,TRUE,5,5,5,5,5,TRUE,They were great and very much helped me with my account!  Thank you,FALSE
Library IT Help Desk,169899,1/7/2013,,FALSE,,,,,,,,
CCS Help Centre,169897,1/7/2013,,FALSE,,,,,,,,
CCS Help Centre,169910,1/7/2013,,FALSE,,,,,,,,
Library IT Help Desk,169912,1/7/2013,,FALSE,,,,,,,,
CCS Help Centre,169918,1/7/2013,,FALSE,,,,,,,,
Library IT Help Desk,169925,1/7/2013,1/10/2013 19:38:45,FALSE,5,5,5,5,5,TRUE,,FALSE
Library IT Help Desk,169923,1/7/2013,,FALSE,,,,,,,,
CCS Help Centre,169938,1/7/2013,,FALSE,,,,,,,,
CCS Help Centre,169926,1/7/2013,,FALSE,,,,,,,,
Library IT Help Desk,169943,1/7/2013,,FALSE,,,,,,,,
Library IT Help Desk,169945,1/7/2013,,FALSE,,,,,,,,
Library IT Help Desk,169949,1/7/2013,,FALSE,,,,,,,,
Library IT Help Desk,169953,1/7/2013,,FALSE,,,,,,,,
Library IT Help Desk,169955,1/7/2013,1/8/2013 8:29:39,FALSE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,169866,1/7/2013,,FALSE,,,,,,,,
CCS Help Centre,169957,1/7/2013,,FALSE,,,,,,,,
CCS Help Centre,169946,1/7/2013,,FALSE,,,,,,,,
CCS Help Centre,169948,1/7/2013,,FALSE,,,,,,,,
CCS Help Centre,169960,1/7/2013,,FALSE,,,,,,,,
Library IT Help Desk,169961,1/7/2013,,FALSE,,,,,,,,
CCS Help Centre,169964,1/7/2013,,FALSE,,,,,,,,
Library IT Help Desk,169967,1/7/2013,,FALSE,,,,,,,,
CCS Help Centre,169974,1/7/2013,,FALSE,,,,,,,,
CCS Help Centre,169977,1/7/2013,,FALSE,,,,,,,,
Library IT Help Desk,169978,1/7/2013,,FALSE,,,,,,,,
Library IT Help Desk,169934,1/7/2013,1/7/2013 16:01:02,FALSE,5,4,5,5,5,TRUE,,FALSE
CCS Help Centre,169979,1/7/2013,,FALSE,,,,,,,,
CCS Help Centre,169989,1/7/2013,,FALSE,,,,,,,,
CCS Help Centre,169895,1/7/2013,,FALSE,,,,,,,,
CCS Help Centre,169471,1/4/2013,,FALSE,,,,,,,,
CCS Help Centre,169803,1/4/2013,,FALSE,,,,,,,,
CCS Help Centre,125591,1/3/2013,,FALSE,,,,,,,,
CCS Help Centre,158050,1/3/2013,,FALSE,,,,,,,,
CCS Help Centre,169687,1/3/2013,,FALSE,,,,,,,,
Library IT Help Desk,169698,1/3/2013,1/3/2013 9:33:27,FALSE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,169719,1/3/2013,,FALSE,,,,,,,,
CCS Help Centre,169723,1/3/2013,,FALSE,,,,,,,,
Library IT Help Desk,169729,1/3/2013,1/4/2013 12:27:31,FALSE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,169713,1/3/2013,,FALSE,,,,,,,,
CCS Help Centre,12345,1/3/2013,,FALSE,,,,,,,,
CCS Help Centre,169594,1/2/2013,,FALSE,,,,,,,,
CCS Help Centre,169600,1/2/2013,,FALSE,,,,,,,,
CCS Help Centre,169595,1/2/2013,,FALSE,,,,,,,,
CCS Help Centre,169591,1/2/2013,1/2/2013 9:20:58,FALSE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,169559,1/2/2013,,FALSE,,,,,,,,
CCS Help Centre,169608,1/2/2013,,FALSE,,,,,,,,
CCS Help Centre,169609,1/2/2013,1/3/2013 10:50:27,TRUE,5,4,5,4,4,TRUE,"The problem was fixed in a timely manner and ?????????? was friendly. Unfortunately, I'm still waiting to find out WHY or HOW the breakdown occurred. ",FALSE
CCS Help Centre,169612,1/2/2013,,FALSE,,,,,,,,
CCS Help Centre,169620,1/2/2013,1/2/2013 10:23:07,FALSE,5,5,4,4,4,TRUE,,FALSE
CCS Help Centre,169624,1/2/2013,,FALSE,,,,,,,,
CCS Help Centre,169626,1/2/2013,1/2/2013 10:49:52,FALSE,5,5,5,5,5,TRUE,,FALSE
Library IT Help Desk,169627,1/2/2013,1/2/2013 10:41:27,FALSE,5,4,5,4,4,TRUE,,FALSE
CCS Help Centre,169628,1/2/2013,1/2/2013 11:14:12,TRUE,5,5,5,5,5,TRUE,,FALSE
Library IT Help Desk,169629,1/2/2013,1/2/2013 12:19:41,FALSE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,169630,1/2/2013,,FALSE,,,,,,,,
Library IT Help Desk,169636,1/2/2013,1/2/2013 11:58:55,FALSE,3,4,4,1,3,TRUE,,FALSE
CCS Help Centre,169625,1/2/2013,,FALSE,,,,,,,,
CCS Help Centre,169112,1/2/2013,,FALSE,,,,,,,,
CCS Help Centre,169644,1/2/2013,,FALSE,,,,,,,,
CCS Help Centre,169643,1/2/2013,,FALSE,,,,,,,,
CCS Help Centre,169650,1/2/2013,,FALSE,,,,,,,,
CCS Help Centre,169657,1/2/2013,,FALSE,,,,,,,,
CCS Help Centre,169482,12/21/2012,,FALSE,,,,,,,,
CCS Help Centre,169487,12/21/2012,12/21/2012 8:16:47,FALSE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,169492,12/21/2012,,FALSE,,,,,,,,
CCS Help Centre,169497,12/21/2012,,FALSE,,,,,,,,
CCS Help Centre,169406,12/20/2012,,FALSE,,,,,,,,
CCS Help Centre,169112,12/20/2012,,FALSE,,,,,,,,
CCS Help Centre,164765,12/20/2012,,FALSE,,,,,,,,
CCS Help Centre,169427,12/20/2012,,FALSE,,,,,,,,
CCS Help Centre,169436,12/20/2012,12/21/2012 5:39:27,FALSE,4,4,4,4,4,TRUE,,FALSE
CCS Help Centre,169439,12/20/2012,,FALSE,,,,,,,,
CCS Help Centre,169440,12/20/2012,,FALSE,,,,,,,,
CCS Help Centre,169451,12/20/2012,,FALSE,,,,,,,,
CCS Help Centre,169452,12/20/2012,,FALSE,,,,,,,,
Library IT Help Desk,169457,12/20/2012,12/20/2012 15:17:02,FALSE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,169459,12/20/2012,,FALSE,,,,,,,,
CCS Help Centre,169460,12/20/2012,12/21/2012 9:56:14,TRUE,5,5,5,5,5,TRUE,"awesome analyst, great fast and very helpful",FALSE
Library IT Help Desk,169307,12/19/2012,,FALSE,,,,,,,,
CCS Help Centre,169315,12/19/2012,12/19/2012 8:03:07,TRUE,5,NA,5,5,5,TRUE,I was just passing on a phishing attempt for the CCS's information. They responded quickly and told me what to do with the email.,FALSE
Library IT Help Desk,169308,12/19/2012,12/19/2012 13:08:38,FALSE,5,5,5,5,5,TRUE,,FALSE
Library IT Help Desk,169324,12/19/2012,,FALSE,,,,,,,,
CCS Help Centre,169309,12/19/2012,,FALSE,,,,,,,,
CCS Help Centre,169325,12/19/2012,,FALSE,,,,,,,,
Library IT Help Desk,169312,12/19/2012,,FALSE,,,,,,,,
Library IT Help Desk,169326,12/19/2012,12/19/2012 7:32:19,FALSE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,169334,12/19/2012,,FALSE,,,,,,,,
Library IT Help Desk,169329,12/19/2012,,FALSE,,,,,,,,
